state,year,dont_say_gay,hate_crimes_nolgbt,same_sex_marriage_ban,relig_lib_protection_discrim,decrim_same_sex,sports_ban,bathroom_ban,gac_ban,surgery_require_genderchange,lgbt_discrim_protect,lgbt_discrim_expire_rescind,hate_crimes_gayonly,conversion_ban,preemption_discrim,hate_crimeslgbt,Genderchange_x,No_surgery_genderchange,No_genderchange,same_sex_marriage_legal,Dim.1,Dim.2,std_1,std_2,state_name
Utah,2019,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,UTAH
Utah,2020,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,UTAH
Utah,2021,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,UTAH
Utah,2022,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,3.27230671209428,1.82196052687093,1.83951707007956,-1.10345901119837,UTAH
Utah,2023,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,3.48584236552204,4.61661008396891,1.95955547543416,-2.79602105710474,UTAH
Vermont,2000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,VERMONT
Vermont,2001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,VERMONT
Vermont,2002,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,VERMONT
Vermont,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,VERMONT
Vermont,2004,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,VERMONT
Vermont,2005,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,VERMONT
Vermont,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,VERMONT
Vermont,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,VERMONT
Vermont,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,VERMONT
Vermont,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,VERMONT
Vermont,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,VERMONT
Vermont,2011,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,VERMONT
Vermont,2012,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,VERMONT
Vermont,2013,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,VERMONT
Vermont,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,VERMONT
Vermont,2015,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,VERMONT
Vermont,2016,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,VERMONT
Vermont,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,VERMONT
Vermont,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,VERMONT
Vermont,2019,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,VERMONT
Vermont,2020,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,VERMONT
Vermont,2021,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,VERMONT
Vermont,2022,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,VERMONT
Vermont,2023,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,VERMONT
Virginia,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2003,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2007,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2008,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2009,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2012,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2013,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,VIRGINIA
Virginia,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,VIRGINIA
Virginia,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,VIRGINIA
Virginia,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,VIRGINIA
Virginia,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,VIRGINIA
Virginia,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,VIRGINIA
Virginia,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,VIRGINIA
Virginia,2020,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,VIRGINIA
Virginia,2021,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,VIRGINIA
Virginia,2022,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,VIRGINIA
Virginia,2023,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,VIRGINIA
Washington,2000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654,WASHINGTON
Washington,2001,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654,WASHINGTON
Washington,2002,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WASHINGTON
Washington,2003,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WASHINGTON
Washington,2004,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WASHINGTON
Washington,2005,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WASHINGTON
Washington,2006,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WASHINGTON
Washington,2007,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WASHINGTON
Washington,2008,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WASHINGTON
Washington,2009,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.308978264509991,-1.05559721988789,0.173691173186491,0.639315861843454,WASHINGTON
Washington,2010,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.308978264509991,-1.05559721988789,0.173691173186491,0.639315861843454,WASHINGTON
Washington,2011,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.308978264509991,-1.05559721988789,0.173691173186491,0.639315861843454,WASHINGTON
Washington,2012,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,WASHINGTON
Washington,2013,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,WASHINGTON
Washington,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,WASHINGTON
Washington,2015,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,WASHINGTON
Washington,2016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,WASHINGTON
Washington,2017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526,WASHINGTON
Washington,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,WASHINGTON
Washington,2019,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,WASHINGTON
Washington,2020,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,WASHINGTON
Washington,2021,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,WASHINGTON
Washington,2022,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,WASHINGTON
Washington,2023,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,WASHINGTON
West Virginia,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,WEST VIRGINIA
West Virginia,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WEST VIRGINIA
West Virginia,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WEST VIRGINIA
West Virginia,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WEST VIRGINIA
West Virginia,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WEST VIRGINIA
West Virginia,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WEST VIRGINIA
West Virginia,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WEST VIRGINIA
West Virginia,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WEST VIRGINIA
West Virginia,2021,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.252159839621448,2.19192576761294,0.141750871841506,-1.32752614805785,WEST VIRGINIA
West Virginia,2022,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.252159839621448,2.19192576761294,0.141750871841506,-1.32752614805785,WEST VIRGINIA
West Virginia,2023,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.465695493049209,4.98657532471092,0.261789277196108,-3.02008819396422,WEST VIRGINIA
Wisconsin,2000,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,WISCONSIN
Wisconsin,2001,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,WISCONSIN
Wisconsin,2002,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,WISCONSIN
Wisconsin,2003,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,WISCONSIN
Wisconsin,2004,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,WISCONSIN
Wisconsin,2005,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,WISCONSIN
Wisconsin,2006,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WISCONSIN
Wisconsin,2007,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WISCONSIN
Wisconsin,2008,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WISCONSIN
Wisconsin,2009,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WISCONSIN
Wisconsin,2010,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WISCONSIN
Wisconsin,2011,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WISCONSIN
Wisconsin,2012,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WISCONSIN
Wisconsin,2013,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,WISCONSIN
Wisconsin,2014,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,WISCONSIN
Wisconsin,2015,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,WISCONSIN
Wisconsin,2016,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,WISCONSIN
Wisconsin,2017,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,WISCONSIN
Wisconsin,2018,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,WISCONSIN
Wisconsin,2019,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,WISCONSIN
Wisconsin,2020,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,WISCONSIN
Wisconsin,2021,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1.93473160386858,-0.304992278405713,1.08760337109748,0.184716668110639,WISCONSIN
Wisconsin,2022,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1.93473160386858,-0.304992278405713,1.08760337109748,0.184716668110639,WISCONSIN
Wisconsin,2023,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1.93473160386858,-0.304992278405713,1.08760337109748,0.184716668110639,WISCONSIN
Wyoming,2000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2002,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2003,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2007,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2008,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2009,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2012,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2013,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151,WYOMING
Wyoming,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WYOMING
Wyoming,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WYOMING
Wyoming,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WYOMING
Wyoming,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WYOMING
Wyoming,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WYOMING
Wyoming,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WYOMING
Wyoming,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WYOMING
Wyoming,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WYOMING
Wyoming,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768,WYOMING
Wyoming,2023,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.252159839621448,2.19192576761294,0.141750871841506,-1.32752614805785,WYOMING
