state_name,year,state,dont_say_gay,hate_crimes_nolgbt,same_sex_marriage_ban,relig_lib_protection_discrim,decrim_same_sex,sports_ban,bathroom_ban,gac_ban,surgery_require_genderchange,lgbt_discrim_protect,lgbt_discrim_expire_rescind,hate_crimes_gayonly,conversion_ban,preemption_discrim,hate_crimeslgbt,Genderchange_x,No_surgery_genderchange,No_genderchange,same_sex_marriage_legal,Dim.1,Dim.2,std_1,std_2,population_total,ID,female_pop,male_pop,black_pop,pct_hispanic,pct_white,white_pop,hispanic_pop,pct_female,pct_male,pct_black,hs_educ,hs_pct,college_educ,college_pct,incomepcap,evangelical_pop,pollib_median,state_num,unified,party_control,state.x,state_no,std_bowen1,std_bowen2,popfemale,popmale,pop_black,pop_white,pctblack.y,init,initiatives,std_init_use,dem_unified,rep_unified,lag_social,est_social,gop_control,dem_control,std_pop,std_inc,initiative
ALABAMA,2000,Alabama,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022634,4.43126974040006,-1.56760954287218,-2.68377083585495,4447100,651,2300000,2100000,1170722,,,,,0.517190978390412,0.472217849834724,,,,,,24067,41.099998,1.79491887259131,,1,"",AL,1,-1.3564557,0.31872517,2300000,2100000,1155930,3162808,0.256873339414597,1,0,-0.290064643871566,1,0,-0.691401243209839,-0.691401243209839,0,1,-0.253697164322895,-1.61012370711155,1
ALABAMA,2001,Alabama,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022517,4.43126974039886,-1.56760954287152,-2.68377083585422,4468912,701,,,1176901,,,,,,,,,,,,25072,41.099998,1.72580001437871,,1,"",AL,1,-1.2625586,0.29476798,,,,,0.258992910385132,1,0,-0.290064643871566,1,0,-0.690725028514862,-0.690725028514862,0,1,-0.250518817564714,-1.52423187538185,1
ALABAMA,2002,Alabama,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022552,4.43126974040042,-1.56760954287172,-2.68377083585517,4478896,751,2300000,2200000,1180598,,,,,0.513519402995738,0.491192472430706,,,,,,25762,41.099998,1.99324699269384,,1,"",AL,1,-1.2625586,0.29476798,2300000,2200000,,,0.26111251115799,1,0,-0.290064643871566,1,0,-0.736881792545319,-0.736881792545319,0,1,-0.249063993888129,-1.46526136404505,1
ALABAMA,2003,Alabama,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022578,4.4312697404007,-1.56760954287186,-2.68377083585534,4503726,801,2300000,2200000,1186654,,,,,0.510688261230812,0.488484423785994,,,,,,26660,41.099998,2.03227429405055,,0,"",AL,1,-1.2373048,0.34227264,2300000,2200000,,,0.263232052326202,1,0,-0.290064643871566,0,0,-0.784164905548096,-0.784164905548096,0,0,-0.245445877713288,-1.38851423479802,1
ALABAMA,2004,Alabama,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022556,4.43126974040037,-1.56760954287174,-2.68377083585514,4525375,851,2300000,2200000,1193528,,,,,0.508245173051957,0.486147556832307,,,,,,28256,41.099998,1.92619815070191,,0,"",AL,1,-1.2373048,0.34227264,2300000,2200000,,,0.26535165309906,1,0,-0.290064643871566,0,0,-0.889997065067291,-0.889997065067291,0,0,-0.242291282583641,-1.25211287814071,1
ALABAMA,2005,Alabama,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022555,4.43126974040038,-1.56760954287173,-2.68377083585514,4548327,901,2300000,2200000,1203260,,,,,0.505680440302555,0.483694334202444,,,,,,29681,42.799999,1.92509954811517,,0,"",AL,1,-1.3890501,0.50125408,2300000,2200000,,,0.261656641960144,1,0,-0.290064643871566,0,0,-1.00887835025787,-1.00887835025787,0,0,-0.238946820141235,-1.13032595255383,1
ALABAMA,2006,Alabama,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022556,4.43126974040039,-1.56760954287174,-2.68377083585515,4599030,951,2400000,2200000,1220450,,,,,0.521849172542906,0.478361741497664,,,,,,31208,42.799999,1.91834231148909,,0,"",AL,1,-1.3890501,0.50125408,2400000,2200000,,,0.263730138540268,1,0,-0.290064643871566,0,0,-1.01088297367096,-1.01088297367096,0,0,-0.231558606512038,-0.999821647030201,1
ALABAMA,2007,Alabama,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022553,4.43126974040029,-1.56760954287172,-2.68377083585509,4627851,1001,2400000,2200000,1232091,,,,,0.518599237529471,0.475382634402015,,,,,,32528,42.799999,1.92214112034549,,0,"",AL,1,-1.2638743,0.56468171,2400000,2200000,,,0.260148257017136,1,0,-0.290064643871566,0,0,-0.892095983028412,-0.892095983028412,0,0,-0.227358939726895,-0.887008494907617,1
ALABAMA,2008,Alabama,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022555,4.43126974040035,-1.56760954287174,-2.68377083585513,4661900,1051,2400000,2300000,1246105,,,,,0.514811557519466,0.493361075956155,,,,,,33952,42.799999,1.9236147413936,,0,"",AL,1,-1.2638743,0.56468171,2400000,2300000,,,0.262177616357803,1,0,-0.290064643871566,0,0,-0.844474196434021,-0.844474196434021,0,0,-0.222397472242515,-0.765307033829919,1
ALABAMA,2009,Alabama,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022556,4.4312697404003,-1.56760954287174,-2.6837708358551,4708708,1101,2400000,2300000,1255769,,,,,0.509693954265162,0.48845670617078,,,,,,32661,42.799999,1.83474545038331,,0,"",AL,1,-0.94827598,0.14458013,2400000,2300000,,,0.25870269536972,1,0,-0.290064643871566,0,0,-0.818978786468506,-0.818978786468506,0,0,-0.215576820534422,-0.875641715186174,1
ALABAMA,2010,Alabama,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022557,4.43126974040039,-1.56760954287174,-2.68377083585515,4785401,1151,2500000,2300000,,,,,,0.52242225886608,0.480628478156794,,2742601.79,57.3118488920782,721674.039,15.0807432647755,33516,42.799999,1.81454364035503,,0,"",AL,1,-0.94827598,0.14458013,2500000,2300000,1251311,3275394,0.260689795017242,1,0,-0.290064643871566,0,0,-0.950280070304871,-0.950280070304871,0,0,-0.204401460735909,-0.802569559834046,1
ALABAMA,2011,Alabama,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022558,4.43126974040028,-1.56760954287175,-2.68377083585508,4803689,1201,,,,,,,,,,,1127875.836,23.4793683770952,477321.748,9.93656641801749,35010,42.799999,1.92202615901776,,1,"",AL,1,-0.94827598,0.14458013,,,,,0.260689795017242,1,0,-0.290064643871566,0,1,-0.827678620815277,-0.827678620815277,1,0,-0.201736615443702,-0.674885583113484,1
ALABAMA,2012,Alabama,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022555,4.43126974040039,-1.56760954287174,-2.68377083585515,4822023,1251,,,,,,,,,,,1145478.376,23.7551412757675,506423.504,10.5023037841172,35824,42.799999,2.0890471815641,,0,"",AL,1,-0.94827598,0.14458013,,,,,0.260689795017242,1,0,-0.290064643871566,0,1,-0.72060638666153,-0.72060638666153,1,0,-0.199065067237921,-0.60531747263789,1
ALABAMA,2013,Alabama,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022557,4.4312697404004,-1.56760954287175,-2.68377083585516,4822023,1301,,,,0.00039,0.00663,31970.01249,1880.58897,,,,1150898.922,23.8675535558416,513748.188,10.6542044283074,36014,42.799999,2.2024299121059,,1,"",AL,1,-1.439582,0.52761179,,,,,0.260689795017242,1,0,-0.290064643871566,0,1,-0.65053653717041,-0.65053653717041,1,0,-0.199065067237921,-0.589079215892973,1
ALABAMA,2014,Alabama,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78861192022556,4.43126974040039,-1.56760954287174,-2.68377083585515,4822023,1351,,,,4e-04,0.00661,31873.57203,1928.8092,,,,1186441.631,24.6046447932745,511657.35,10.6108442452473,37055,56.0573041439056,2.29030270083614,,1,"",AL,1,-1.439582,0.52761179,,,,,0.260689795017242,1,0,-0.290064643871566,0,1,-0.584668874740601,-0.584668874740601,1,0,-0.199065067237921,-0.500110661832662,1
ALABAMA,2015,Alabama,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.26265452351275,5.20724694807465,-0.709797324630478,-3.15373658410507,4852347,1401,,,,4e-04,0.00659,,,,,,11676.75,0.240641281425257,5396.57,0.11121566532649,38531,51.2519299983978,2.3178085170001,1,1,REP,AL,1,-1.439582,0.52761179,,,,,,1,0,-0.290064643871566,0,1,-0.46894559264183,-0.46894559264183,1,0,-0.194646390037524,-0.373965046277408,1
ALABAMA,2016,Alabama,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.26265452351282,5.20724694807466,-0.709797324630513,-3.15373658410508,4863525,1451,,,,0.00041,0.00657,,,,,,1159941,23.8498002991657,539584,11.0945045003367,39014,57.7407002449036,2.41784650105276,1,1,REP,AL,1,-1.439582,0.52761179,,,,,,0,0,-0.290064643871566,0,1,-0.443229109048843,-0.443229109048843,1,0,-0.193017582039039,-0.332685688341644,0
ALABAMA,2017,Alabama,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.26265452351284,5.20724694807467,-0.709797324630526,-3.15373658410508,4874486,1501,,,,0.00041,0.00655,,,,,,1191293,24.4393562726409,559226,11.47251217872,40223,63.9930307865143,2.52594661163799,1,1,REP,AL,1,-1.439582,0.52761179,,,,,,0,0,-0.290064643871566,,,-0.242730602622032,-0.242730602622032,1,0,-0.191420394306762,-0.229359096738458,0
ALABAMA,2018,Alabama,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.26265452351279,5.20724694807466,-0.709797324630498,-3.15373658410508,4887681,1551,,,,,,,,,,,1188262,24.3113656558192,572758,11.7183997891843,41539,56.4773947223159,2.54865707446762,1,1,REP,AL,1,-1.439582,0.52761179,,,,,,0,0,-0.290064643871566,,,-0.21772563457489,-0.21772563457489,1,0,-0.189497678119609,-0.116887802652609,0
ALABAMA,2019,Alabama,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.26265452351281,5.20724694807466,-0.709797324630512,-3.15373658410508,4903185,1601,,,,,,,,,,,1198002,24.4331388678991,582971,11.8896390815358,43288,50.7872819900513,2.66371676772601,1,1,REP,AL,1,-1.439582,0.52761179,,,,,,0,0,-0.290064643871566,,,-0.143769815564156,-0.143769815564156,1,0,-0.187238504814142,0.0325896239098157,0
ALABAMA,2020,Alabama,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2626545235128,5.20724694807467,-0.709797324630502,-3.15373658410508,5031362,1651,,,,,,,,,,,,,,,46119,55.495019612306,2.68075381822424,1,1,REP,AL,1,-1.439582,0.52761179,,,,,,0,0,-0.290064643871566,,,-0.152381658554077,-0.152381658554077,1,0,-0.168561127571186,0.274539649409086,0
ALABAMA,2021,Alabama,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.11160175445418,7.25880667327995,-0.624883478951202,-4.39625091545415,5049846,1701,2593981,,1305106,0.0470180674816618,0.649897244391215,3281881,237434,0.513675268513139,0.486324731486861,0.258444712967485,,,,,49671,,,1,1,REP,"",,,,,,,,,0,0,-0.290064643871566,,,,-0.152960479259491,1,0,-0.165867722038534,0.578109586029859,0
ALABAMA,2022,Alabama,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.781560782242889,13.1270294958089,-0.439351969950395,-7.95030340876496,5074296,1751,,,,,,,,,,,,,,,50637,,,1,1,REP,"",,,,,,,,,0,0,-0.290064643871566,,,,-0.107231929898262,1,0,-0.162304977758435,0.660668301901387,0
ALABAMA,2023,Alabama,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.781560782242937,13.1270294958089,-0.439351969950423,-7.95030340876497,,1801,,,,,,,,,,,,,,,,,,1,1,REP,"",,,,,,,,,,,,,,,-0.0615033879876137,1,0,,,
ALASKA,2000,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,626932,652,302820,324112,26849,,,,,0.483018892001046,0.516981107998954,,,,,,30508,15.5,-0.47919718952933,,0,"",AK,2,0.6705302,0.14830035,302820,324112,21787,434534,0.0346947200596333,2,2,0.968848952882653,0,0,-0.278774708509445,-0.278774708509445,0,0,-0.810354902196833,-1.05964680345884,1
ALASKA,2001,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,633630,702,,,27839,,,,,,,,,,,,32251,15.5,-0.546420811881322,,0,"",AK,2,0.62530744,0.099076912,,,,,0.034612774848938,2,0,-0.290064643871566,0,0,-0.327212125062943,-0.327212125062943,0,0,-0.809378899694252,-0.910682163951522,1
ALASKA,2002,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,641482,752,310665,333121,29080,,,,,0.484292622396264,0.519299060612769,,,,,,33174,15.5,-0.463088046843108,,0,"",AK,2,0.62530744,0.099076912,310665,333121,,,0.0343779027462006,2,0,-0.290064643871566,0,0,-0.246149972081184,-0.246149972081184,0,0,-0.808234741490271,-0.831798421974897,1
ALASKA,2003,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,648280,802,313539,335279,29650,,,,,0.483647497994694,0.517182390325168,,,,,,33657,15.5,-0.440114194276225,,1,"",AK,2,0.53789437,0.072404765,313539,335279,,,0.0342833437025547,2,0,-0.290064643871566,0,1,-0.149834185838699,-0.149834185838699,1,0,-0.807244167436442,-0.790519064039133,1
ALASKA,2004,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,657755,852,316525,338910,30696,,,,,0.481220211172853,0.515252639660664,,,,,,34993,15.5,-0.402113144166334,,1,"",AK,2,0.53789437,0.072404765,316525,338910,,,0.0339418724179268,2,0,-0.290064643871566,0,1,-0.183048456907272,-0.183048456907272,1,0,-0.805863512955708,-0.676338479769608,1
ALASKA,2005,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,663253,902,320479,343182,31363,,,,,0.483192688159722,0.517422461715213,,,,,,36911,18.700001,-0.292108409877883,,1,"",AK,2,1.016494,-0.19099329,320479,343182,,,0.033773347735405,2,0,-0.290064643871566,0,1,-0.19039586186409,-0.19039586186409,1,0,-0.805062369068102,-0.512417551155125,1
ALASKA,2006,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,670053,952,323642,346411,31886,,,,,0.48300955297566,0.51699044702434,,,,,,38951,18.700001,-0.233386357508489,,1,"",AK,2,1.016494,-0.19099329,323642,346411,,,0.0335740149021149,2,0,-0.290064643871566,0,1,-0.177781730890274,-0.177781730890274,1,0,-0.804071503583248,-0.338069952420222,1
ALASKA,2007,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,683478,1002,328638,354840,32787,,,,,0.480831862912925,0.519168137087075,,,,,,41316,18.700001,-0.0898714209605085,,1,"",AK,2,0.94543773,0.034306388,328638,354840,,,0.0335443168878555,2,0,-0.290064643871566,0,1,-0.126381233334541,-0.126381233334541,1,0,-0.802115272828224,-0.135946388200591,1
ALASKA,2008,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,686293,1052,328686,357607,33941,,,,,0.478929553412318,0.521070446587682,,,,,,44801,18.700001,-0.0491301598466268,,1,"",AK,2,0.94543773,0.034306388,328686,357607,,,0.0334098972380161,2,0,-0.290064643871566,0,1,-0.0761178284883499,-0.0761178284883499,1,0,-0.801705083660597,0.161897426304869,1
ALASKA,2009,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,698473,1102,336248,362225,34302,,,,,0.481404435103433,0.518595564896567,,,,,,43233,18.700001,0.0297665633310913,,0,"",AK,2,0.85425997,1.0190864,336248,362225,,,0.0330742113292217,2,0,-0.290064643871566,0,0,0.00262861815281212,0.00262861815281212,0,0,-0.799930268718609,0.027889075904708,1
ALASKA,2010,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,714146,1152,340603,369628,,,,,,0.476937488972843,0.517580438733816,,437858.603,61.31219708575,128261.765,17.960160107317,44205,18.700001,0.00208418909116457,,0,"",AK,2,0.85425997,1.0190864,340603,369628,23263,473576,0.0325745716691017,2,0,-0.290064643871566,0,0,-0.0277663636952639,-0.0277663636952639,0,0,-0.797646469491534,0.110960578831338,1
ALASKA,2011,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,723860,1202,,,,,,,,,,,156248.469,21.5854542314812,81401.86,11.2455253778355,52569,18.700001,0.108522844610372,,0,"",AK,2,1.426373,0.8907901,,,,,0.0321882106363773,2,0,-0.290064643871566,0,0,0.0522212386131287,0.0522212386131287,0,0,-0.796230989003318,0.825785733644443,1
ALASKA,2012,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,731449,1252,,,,,,,,,,,162399.86,22.2024857508863,83823.024,11.4598589922196,53708,18.700001,0.169094320809642,,0,"",AK,2,1.426373,0.8907901,,,,,0.0317328870296478,2,0,-0.290064643871566,0,0,0.196465939283371,0.196465939283371,0,0,-0.795125153979118,0.923129809604764,1
ALASKA,2013,Alaska,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361,731449,1302,,,,0.00066,0.00625,4571.55625,482.75634,,,,158855.739,21.717951490808,88325.181,12.0753710785031,52812,18.700001,0.131168698369144,,1,"",AK,2,1.1745812,1.0819975,,,,,0.0317328870296478,2,0,-0.290064643871566,0,1,0.255310267210007,0.255310267210007,1,0,-0.795125153979118,0.8465536093761,1
ALASKA,2014,Alaska,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092,731449,1352,,,,0.00067,0.00618,4520.35482,490.07083,,,,163737.938,22.3854209931246,91524.396,12.5127515383848,55867,29.6016722917557,0.181366150737505,,1,"",AK,2,1.1745812,1.0819975,,,,,0.0317328870296478,2,3,1.59830575125976,0,1,0.295970231294632,0.295970231294632,1,0,-0.795125153979118,1.10764768493254,1
ALASKA,2015,Alaska,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092,737498,1402,,,,7e-04,0.00613,,,,,,1594.68,0.216228382992225,926.62,0.125643730559269,57575,30.8826684951782,0.0505535801205317,2,0,DIV,AK,2,1.1745812,1.0819975,,,,,,2,0,-0.290064643871566,0,0,0.394140928983688,0.394140928983688,0,0,-0.794243720844136,1.25362106661843,1
ALASKA,2016,Alaska,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092,741456,1452,,,,0.00069,0.0061,,,,,,163646,22.0708983405624,96461,13.0096728598865,56278,29.4403314590454,0.0445387605387622,2,0,DIV,AK,2,1.1745812,1.0819975,,,,,,2,0,-0.290064643871566,0,0,0.436248302459717,0.436248302459717,0,0,-0.793666978845746,1.14277359820707,1
ALASKA,2017,Alaska,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092,739700,1502,,,,7e-04,0.00606,,,,,,161024,21.7688251994052,91223,12.3324320670542,57189,26.3820976018906,0.0714047350149411,2,0,DIV,AK,2,1.1745812,1.0819975,,,,,,0,0,-0.290064643871566,,,0.480370938777924,0.480370938777924,0,0,-0.793922855285658,1.22063176607349,0
ALASKA,2018,Alaska,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092,735139,1552,,,,,,,,,,,168648,22.9409676265305,93495,12.7180029899108,59618,41.4042792865336,0.079796967100483,2,0,DIV,AK,2,1.1745812,1.0819975,,,,,,1,1,0.339392154505543,,,0.518653631210327,0.518653631210327,0,0,-0.794587463738073,1.42822505888088,1
ALASKA,2019,Alaska,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092,731545,1602,,,,,,,,,,,166329,22.7366737521274,92704,12.6723578180426,61316,25.2072751522064,0.117629287329611,2,1,REP,AK,2,1.1745812,1.0819975,,,,,,0,0,-0.290064643871566,,,0.543377757072449,0.543377757072449,1,0,-0.795111165289921,1.57334379547493,0
ALASKA,2020,Alaska,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.420906421097756,0.485609751435224,0.236611239299108,-0.294106512322351,732923,1652,,,,,,,,,,,,,,,62715,40.5709839669193,0.104944664336529,2,1,REP,AK,2,1.1745812,1.0819975,,,,,,2,2,0.968848952882653,,,0.489786207675934,0.489786207675934,1,0,-0.794910369313725,1.69290864382304,1
ALASKA,2021,Alaska,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.420906421097756,0.485609751435224,0.236611239299108,-0.294106512322351,734182,1702,349552,,22003,0.0712234840952243,0.592501586800003,435004,52291,0.476110828105293,0.523889171894707,0.0299694081304091,,,,,65677,,,2,1,REP,"",,,,,,,,,0,0,-0.290064643871566,,,,0.596719324588776,1,0,-0.794726913483515,1.94605452002538,0
ALASKA,2022,Alaska,0,1,0,0,1,0,0,0,1,1,2022,0,0,0,0,0,0,0,1,0.420906421097756,0.485609751435224,0.236611239299108,-0.294106512322351,733583,1752,,,,,,,,,,,,,,,68919,,,2,1,REP,"",,,,,,,,,0,0,-0.290064643871566,,,,0.642818808555603,1,0,-0.794814197075489,2.22313045879918,0
ALASKA,2023,Alaska,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.571959190156346,2.53716947664052,0.321525084978392,-1.53662084367142,,1802,,,,,,,,,,,,,,,,,,2,1,REP,"",,,,,,,,,,,,,,,0.68891829252243,1,0,,,
ARIZONA,2000,Arizona,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654,5130632,653,2600000,2600000,184811,,,,,0.506760180812033,0.506760180812033,,,,,,26293,17.4,0.871652444977823,,1,"",AZ,3,-0.072319895,-0.26734987,2600000,2600000,158873,3873611,0.0305525008589029,2,6,3.48667614639109,0,1,-0.333063155412674,-0.333063155412674,1,0,-0.154095948647446,-1.41987970966846,1
ARIZONA,2001,Arizona,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654,5306966,703,,,195273,,,,,,,,,,,,27091,17.4,0.799606349432271,,0,"",AZ,3,0.70272005,-0.78651792,,,,,0.0318653769791126,2,0,-0.290064643871566,0,0,-0.371037602424622,-0.371037602424622,0,0,-0.128401349470064,-1.35167903133981,1
ARIZONA,2002,Arizona,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654,5441125,753,2700000,2700000,206303,,,,,0.496220910197799,0.496220910197799,,,,,,27459,17.4,0.709305763271065,,0,"",AZ,3,0.70272005,-0.78651792,2700000,2700000,,,0.0331296287477016,2,0,-0.290064643871566,0,0,-0.300592213869095,-0.300592213869095,0,0,-0.108852302031462,-1.32022809196018,1
ARIZONA,2003,Arizona,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654,5579222,803,2800000,2800000,216877,,,,,0.501862087581387,0.501862087581387,,,,,,28239,17.4,0.575987960527798,,0,"",AZ,3,0.67418897,-1.0242803,2800000,2800000,,,0.0343479104340076,2,0,-0.290064643871566,0,0,-0.104159377515316,-0.104159377515316,0,0,-0.0887294269047194,-1.25356577479683,1
ARIZONA,2004,Arizona,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654,5739879,853,2900000,2900000,230765,,,,,0.505237131305381,0.505237131305381,,,,,,30080,17.4,0.651771561118011,,0,"",AZ,3,0.67418897,-1.0242803,2900000,2900000,,,0.0348994731903076,2,0,-0.290064643871566,0,0,-0.174506708979607,-0.174506708979607,0,0,-0.0653192098164623,-1.0962256133895,1
ARIZONA,2005,Arizona,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654,5953007,903,3e+06,3e+06,248084,,,,,0.503946996870657,0.503946996870657,,,,,,32223,18.1,0.688909371224157,,0,"",AZ,3,0.53134137,-0.82096553,3e+06,3e+06,,,0.0360242240130901,2,0,-0.290064643871566,0,0,-0.138494700193405,-0.138494700193405,0,0,-0.0342631540729461,-0.913075170208668,1
ARIZONA,2006,Arizona,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654,6166318,953,3100000,3100000,268418,,,,,0.502731127392392,0.502731127392392,,,,,,34326,18.1,0.675736637446743,,0,"",AZ,3,0.53134137,-0.82096553,3100000,3100000,,,0.036492332816124,2,0,-0.290064643871566,0,0,-0.156369552016258,-0.156369552016258,0,0,-0.00318043239064639,-0.733343307395187,1
ARIZONA,2007,Arizona,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654,6338755,1003,3200000,3200000,286026,,,,,0.504830995992115,0.504830995992115,,,,,,35441,18.1,0.500094615539356,,0,"",AZ,3,0.75218379,-0.52787507,3200000,3200000,,,0.0369302406907082,2,0,-0.290064643871566,0,0,-0.0636661574244499,-0.0636661574244499,0,0,0.0219463134346074,-0.638050379655276,1
ARIZONA,2008,Arizona,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654,6500180,1053,3200000,3300000,302727,,,,,0.49229405954912,0.50767824891003,,,,,,36054,18.1,0.76013412912509,,0,"",AZ,3,0.75218379,-0.52787507,3200000,3300000,,,0.0379334911704063,2,0,-0.290064643871566,0,0,-0.102046430110931,-0.102046430110931,0,0,0.0454684400364481,-0.585660635525622,1
